date, pm25, pm10, o3, no2, so2, co
2024/3/6, 31, 26, 32, 17, 3, 4
2024/3/7, 66, 37, 36, 12, 3, 4
2024/3/8, 79, 29, 33, 12, 3, 3
2024/3/9, 67, 27, 38, 20, 3, 4
2024/3/10, 66, 30, 30, 34, 3, 5
2024/3/11, 70, 26, 29, 27, 3, 4
2024/3/12, 66, 38, 47, 21, 4, 4
2024/3/13, 88, 51, 43, 22, 4, 4
2024/3/14, 109, 45, 44, 24, 4, 4
2024/3/15, 98, 44, 48, 22, 4, 4
2024/3/16, 94, 63, 39, 9, 3, 3
2024/3/17, 68, 17, 33, 15, 3, 3
2024/3/18, 31, 38, 41, 15, 3, 4
2024/3/19, 78, 35, 36, 10, 2, 3
2024/3/20, 82, 30, 35, 19, 3, 4
2024/3/21, 72, 36, 43, 24, 3, 4
2024/3/22, 66, 48, 46, 11, 2, 3
2024/3/23, 76, 27, 45, 16, 2, 4
2024/3/24, 61, 16, 35, 14, 2, 3
2024/3/25, 38, 7, 34, 11, 2, 2
2024/3/26, 15, 20, 36, 23, 3, 4
2024/3/27, 47, 22, 37, 23, 3, 4
2024/3/28, 57, 149, 34, 15, 3, 4
2024/3/29, 145, 65, 41, 19, 3, 4
2024/3/30, 70, 35, 40, 11, 3, 3
2024/3/31, 48, 34, 41, 21, 3, 4
2023/10/1, 40, 15, 37, 13, 3, 4
2023/10/2, 37, 18, 29, 17, 4, 5
2023/10/3, 49, 18, 43, 18, 4, 4
2023/10/4, 53, 27, 30, 6, 3, 3
2023/10/5, 29, 20, 27, 17, 4, 4
2023/10/6, 39, 17, 31, 17, 4, 4
2023/10/7, 45, 9, 26, 8, 3, 3
2023/10/8, 24, 10, 32, 10, 2, 3
2023/10/9, 26, 14, 26, 12, 3, 4
2023/10/10, 39, 30, 15, 40, 4, 7
2023/10/11, 73, 24, 43, 26, 4, 5
2023/10/12, 64, 30, 41, 28, 4, 5
2023/10/13, 73, 24, 27, 26, 4, 5
2023/10/14, 66, 21, 48, 15, 4, 5
2023/10/15, 59, 39, 36, 12, 4, 5
2023/10/16, 66, 31, 37, 24, 4, 5
2023/10/17, 56, 28, 40, 28, 5, 5
2023/10/18, 63, 25, 34, 27, 4, 6
2023/10/19, 63, 18, 26, 7, 3, 3
2023/10/20, 31, 15, 29, 12, 3, 4
2023/10/21, 30, 20, 34, 16, 4, 4
2023/10/22, 45, 25, 41, 27, 4, 6
2023/10/23, 60, 28, 36, 29, 4, 6
2023/10/24, 70, 31, 45, 28, 5, 6
2023/10/25, 75, 40, 56, 25, 5, 6
2023/10/26, 93, 23, 33, 12, 4, 4
2023/10/27, 58, 31, 31, 28, 4, 6
2023/10/28, 71, 26, 39, 22, 4, 5
2023/10/29, 67, 35, 42, 33, 5, 6
2023/10/30, 80, 43, 48, 26, 5, 6
2023/10/31, 90, 43, 62, 18, 4, 5
2023/11/1, 67, 37, 48, 12, 4, 4
2023/11/2, 69, 29, 34, 13, 4, 4
2023/11/3, 54, 39, 26, 11, 3, 4
2023/11/4, 61, 10, 25, 9, 3, 3
2023/11/5, 31, 18, 25, 8, 3, 3
2023/11/6, 33, 17, 28, 10, 3, 3
2023/11/7, 34, 21, 18, 31, 4, 7
2023/11/8, 49, 26, 24, 31, 5, 7
2023/11/9, 60, 16, 26, 8, 4, 3
2023/11/10, 45, 16, 26, 11, 3, 3
2023/11/11, 45, 17, 28, 7, 3, 3
2023/11/12, 47, 20, 24, 14, 3, 5
2023/11/13, 55, 24, 23, 23, 3, 5
2023/11/14, 59, 38, 21, 35, 5, 8
2023/11/15, 86, 43, 9, 34, 5, 7
2023/11/16, 104, 17, 19, 14, 4, 4
2023/11/17, 42, 18, 26, 8, 3, 3
2023/11/18, 51, 35, 29, 23, 4, 6
2023/11/19, 78, 27, 20, 24, 4, 6
2023/11/20, 66, 30, 11, 41, 5, 8
2023/11/21, 70, 37, 20, 41, 6, 8
2023/11/22, 82, 66, 30, 21, 4, 7
2023/11/23, 112, 15, 23, 8, 3, 3
2023/11/24, 41, 16, 24, 14, 3, 4
2023/11/25, 41, 21, 16, 27, 3, 5
2023/11/26, 58, 35, 23, 30, 4, 6
2023/11/27, 83, 29, 24, 12, 3, 4
2023/11/28, 68, 15, 25, 20, 3, 4
2023/11/29, 40, 16, 24, 10, 3, 3
2023/11/30, 39, 20, 23, 16, 3, 4
